state_abb,state,election_date,partyname_gerda,partyname_short,vshare_opt1,vshare_opt2,vshare_opt3,party_vshare
BE,11,2021-09-26,diebasis,dieBasis,0.01265601120733571,0.01265601120733571,0.01265601120733571,0.01265601120733571
BE,11,2021-09-26,volt,Volt,0.01109150754475029,0.01109150754475029,0.01109150754475029,0.01109150754475029
BE,11,2021-09-26,team_todenhofer,Todenhöfer,0.01034932896516591,0.01034932896516591,0.01034932896516591,0.01034932896516591
BE,11,2021-09-26,freie_wahler,FW-BE,0.00839726755318214,0.00839726755318214,0.00839726755318214,0.00839726755318214
BE,11,2021-09-26,graue,DieGrauen,0.00489113250303019,0.00489113250303019,0.00489113250303019,0.00694639626187924
BE,11,2021-09-26,tierschutz_hier,TIERSCHUTZliste,0.00442397719886872,0.00442397719886872,0.00442397719886872,0.00442397719886872
BE,11,2021-09-26,klimaliste_berlin,Klimaliste,0.00433614541430252,0.00433614541430252,0.00433614541430252,0.00433614541430252
BE,11,2021-09-26,piraten,Piraten,0.00408417798232824,0.00408417798232824,0.00408417798232824,0.00408417798232824
BE,11,2021-09-26,gesundheitsforschung,Gesundheitsforschung,0.00268271206984383,0.00268271206984383,0.00268271206984383,0.00268271206984383
BE,11,2021-09-26,mieterpartei,Mieterpartei,0.00233907021272858,0.00233907021272858,0.00233907021272858,0.00233907021272858
BE,11,2021-09-26,die_humanisten,Die Humanisten,0.00212992077573032,0.00212992077573032,0.00212992077573032,0.00212992077573032
BE,11,2021-09-26,du,Urbane,0.00196907882024347,0.00196907882024347,0.00196907882024347,0.00196907882024347
BE,11,2021-09-26,bildet_berlin,BildetBerlin,0.00136468635269731,0.00136468635269731,0.00136468635269731,0.00136468635269731
BE,11,2021-09-26,odp,ÖDP,0.00134272840655576,0.00134272840655576,0.00134272840655576,0.00134272840655576
BE,11,2021-09-26,dkp,DKP,0.00129496987369789,0.00129496987369789,0.00129496987369789,0.00129496987369789
BE,11,2021-09-26,npd,NPD,0.0012894803871625,0.0012894803871625,0.0012894803871625,0.0012894803871625
BE,11,2021-09-26,b,Bergpartei,9.40349043511866e-4,9.40349043511866e-4,9.40349043511866e-4,9.40349043511866e-4
BE,11,2021-09-26,lkr,LKR,6.933221494194319e-4,6.933221494194319e-4,6.933221494194319e-4,6.933221494194319e-4
BE,11,2021-09-26,buendnis21,PinkeBündnis21,5.324801939325803e-4,5.324801939325803e-4,5.324801939325803e-4,5.324801939325803e-4
BE,11,2021-09-26,bueso,BÜSO,3.15645475784777e-4,3.15645475784777e-4,3.15645475784777e-4,3.15645475784777e-4
BE,11,2021-09-26,sgp,PSG,2.7008273754106137e-4,2.7008273754106137e-4,2.7008273754106137e-4,2.7008273754106137e-4
BE,11,2021-09-26,menschliche_welt,MenschlWelt,9.55170657157412e-5,9.55170657157412e-5,9.55170657157412e-5,9.55170657157412e-5
BE,11,2021-09-26,neue_demokraten,NeueDemokraten,5.215012208618055e-5,5.215012208618055e-5,5.215012208618055e-5,5.215012208618055e-5
BE,11,2021-09-26,rep,Rep,3.019217594463084e-5,3.019217594463084e-5,3.019217594463084e-5,3.019217594463084e-5
BE,11,2021-09-26,deutsche_konservative,DKons,4.940537881848683e-6,4.940537881848683e-6,4.940537881848683e-6,4.940537881848683e-6
BE,11,2021-09-26,aufn,,0,0,0,
BE,11,2021-09-26,other,,0,0,0,
BE,11,2023-02-12,cdu,CDU,0.28231214482549477,0.28231214482549477,0.28231214482549477,0.28231214482549477
BE,11,2023-02-12,gruene,Grüne,0.1881590918080772,0.1881590918080772,0.1881590918080772,0.18390886436454257
BE,11,2023-02-12,spd,SPD,0.18394380496552087,0.18394380496552087,0.18394380496552087,0.18394380496552087
BE,11,2023-02-12,linke_pds,Linke,0.12204092665110822,0.12204092665110822,0.12204092665110822,0.12204092665110822
BE,11,2023-02-12,afd,AfD,0.09089236976385429,0.09089236976385429,0.09089236976385429,0.09089236976385429
BE,11,2023-02-12,fdp,FDP,0.04642221431114275,0.04642221431114275,0.04642221431114275,0.04642221431114275
BE,11,2023-02-12,tierschutz,Die Tierschutzpartei,0.02391321545824927,0.02391321545824927,0.02391321545824927,0.02391321545824927
BE,11,2023-02-12,die_partei,DiePartei,0.01422016534156085,0.01422016534156085,0.01422016534156085,0.01422016534156085
BE,11,2023-02-12,volt,Volt,0.00926057777250372,0.00926057777250372,0.00926057777250372,0.00926057777250372
BE,11,2023-02-12,diebasis,dieBasis,0.00549951874266577,0.00549951874266577,0.00549951874266577,0.00549951874266577
BE,11,2023-02-12,team_todenhofer,Todenhöfer,0.0041704573922445,0.0041704573922445,0.0041704573922445,0.0041704573922445
BE,11,2023-02-12,graue,DieGrauen,0.00413683530451063,0.00413683530451063,0.00413683530451063,0.00425022744353467
BE,11,2023-02-12,piraten,Piraten,0.0033918753213876,0.0033918753213876,0.0033918753213876,0.0033918753213876
BE,11,2023-02-12,klimaliste_berlin,Klimaliste,0.00270492992102105,0.00270492992102105,0.00270492992102105,0.00270492992102105
BE,11,2023-02-12,freie_wahler,FW-BE,0.00258626372901915,0.00258626372901915,0.00258626372901915,0.00258626372901915
BE,11,2023-02-12,mieterpartei,Mieterpartei,0.00257241933995226,0.00257241933995226,0.00257241933995226,0.00257241933995226
BE,11,2023-02-12,gesundheitsforschung,Gesundheitsforschung,0.00248407895257307,0.00248407895257307,0.00248407895257307,0.00248407895257307
BE,11,2023-02-12,du,Urbane,0.00197315507034268,0.00197315507034268,0.00197315507034268,0.00197315507034268
BE,11,2023-02-12,die_humanisten,Die Humanisten,0.00175296335851693,0.00175296335851693,0.00175296335851693,0.00175296335851693
BE,11,2023-02-12,dkp,DKP,0.00165934891815988,0.00165934891815988,0.00165934891815988,0.00165934891815988
BE,11,2023-02-12,bildet_berlin,BildetBerlin,0.00118006935379665,0.00118006935379665,0.00118006935379665,
BE,11,2023-02-12,odp,ÖDP,0.00110359558561765,0.00110359558561765,0.00110359558561765,0.00110359558561765
BE,11,2023-02-12,npd,NPD,0.00104887728597233,0.00104887728597233,0.00104887728597233,0.00104887728597233
BE,11,2023-02-12,b,Bergpartei,7.495747794786598e-4,7.495747794786598e-4,7.495747794786598e-4,7.495747794786598e-4
BE,11,2023-02-12,sgp,SGP,5.28064554408449e-4,5.28064554408449e-4,5.28064554408449e-4,5.28064554408449e-4
BE,11,2023-02-12,buendnis21,PinkeBündnis21,5.181757050749575e-4,5.181757050749575e-4,5.181757050749575e-4,5.181757050749575e-4
BE,11,2023-02-12,lkr,LKR,3.131468955605659e-4,3.131468955605659e-4,3.131468955605659e-4,3.131468955605659e-4
BE,11,2023-02-12,bueso,BÜSO,2.6963595849320305e-4,2.6963595849320305e-4,2.6963595849320305e-4,2.6963595849320305e-4
BE,11,2023-02-12,menschliche_welt,MenschlWelt,1.0745882942394156e-4,1.0745882942394156e-4,1.0745882942394156e-4,1.0745882942394156e-4
BE,11,2023-02-12,neue_demokraten,NeueDemokraten,4.548870693406115e-5,4.548870693406115e-5,4.548870693406115e-5,4.548870693406115e-5
BE,11,2023-02-12,rep,Rep,2.9007291378241893e-5,2.9007291378241893e-5,2.9007291378241893e-5,2.9007291378241893e-5
BE,11,2023-02-12,deutsche_konservative,DKons,1.0548105955724324e-5,1.0548105955724324e-5,1.0548105955724324e-5,1.0548105955724324e-5
BE,11,2023-02-12,die_frauen,,0,0,0,
BE,11,2023-02-12,dl,,0,0,0,
BE,11,2023-02-12,ld,,0,0,0,
BE,11,2023-02-12,other,,0,0,0,
BW,08,1956-03-04,cdu,CDU,0.4924158808544178,0.426204897668742,0.4261778860799916,0.4263817946958654
BW,08,1956-03-04,spd,SPD,0.23343102086126669,0.28864573439617486,0.28862744089482206,0.28863540129123755
BW,08,1956-03-04,fdp,FDP,0.1615628632919885,0.1657131956832321,0.16570269327765955,0.1657051426304028
BW,08,1956-03-04,gb_bhe,GB/BHE,0.06876933985440642,0.06256349583981688,0.06255953075300145,0.06256106159846597
BW,08,1956-03-04,kpd,KPD (1919),0.01951289101257547,0.03204262633796719,0.03204059557236628,0.03204120791055209
BW,08,1956-03-04,gvp,GVP,0.01610764282615738,0.01549864940253438,0.01549766714459662,0.01549766714459662
BW,08,1956-03-04,bdd,BDD,0.00473343752374587,0.00553496948219238,0.00553461869241916,0.00553461869241916
BW,08,1956-03-04,dg,DG,0.00330488315297283,0.0035967962885055,0.00359656833433909,0.00359656833433909
BW,08,1956-03-04,other,,3.978785546422088e-4,1.9963490083473108e-4,1.996222485731755e-4,
BW,08,1960-05-15,cdu,CDU,0.4730612718827259,0.394549203679084,0.394549203679084,0.394549203679084
BW,08,1960-05-15,spd,SPD,0.27525238824116915,0.3530235097810457,0.3530235097810457,0.3530235097810457
BW,08,1960-05-15,fdp,FDP,0.1617272122351461,0.15835119515967117,0.15835119515967117,0.15835119515967117
BW,08,1960-05-15,gb_bhe,GB/BHE,0.0646949283124792,0.06593116639986976,0.06593116639986976,0.06593116639986976
BW,08,1960-05-15,dp,DP,0.0166070486943286,0.01607903519005887,0.01607903519005887,0.01607903519005887
BW,08,1960-05-15,bdd,BDD,0.00377911726139655,0.00520016550451746,0.00520016550451746,0.00520016550451746
BW,08,1960-05-15,vfs,VFS,0.00252859148211375,0.00505941883495672,0.00505941883495672,0.00505941883495672
BW,08,1960-05-15,dg,DG,0.00234944189064069,0.00180630545079632,0.00180630545079632,0.00180630545079632
BW,08,1960-05-15,other,,0,0,0,
BW,08,1964-04-26,cdu,CDU,0.5348267096218852,0.4592220682732683,0.4592220682732683,0.4618010271551625
BW,08,1964-04-26,spd,SPD,0.3004756700834984,0.375827954461127,0.375827954461127,0.3730251186427474
BW,08,1964-04-26,fdp,FDP,0.13672062667558735,0.1300797385247822,0.1300797385247822,0.13052622157346291
BW,08,1964-04-26,gdp,GDP,0.01653827422174425,0.01827568442681206,0.01827568442681206,0.01816596641731362
BW,08,1964-04-26,dfu,DFU,0.00836072627310218,0.01367200470456448,0.01367200470456448,0.01358904566727101
BW,08,1964-04-26,dg,DG,0.00303743437877373,0.00288072623464439,0.00288072623464439,0.00285145919736478
BW,08,1964-04-26,einzelbewerber,Wgr./Einzelbew.,4.05587454089127e-5,4.1823374801586234e-5,4.1823374801586234e-5,4.116134667771301e-5
BW,08,1964-04-26,other,,0,0,0,
BW,08,1968-04-28,cdu,CDU,0.5116850205209615,0.4404308677140673,0.4404308677140673,0.4423210139814506
BW,08,1968-04-28,spd,SPD,0.23294837402113383,0.29181604367822966,0.29181604367822966,0.28952334665157475
BW,08,1968-04-28,fdp,FDP,0.1405002995097355,0.14269543744421717,0.14269543744421717,0.14419456903033917
BW,08,1968-04-28,npd,NPD,0.09905932871458842,0.09939647772743385,0.09939647772743385,0.09822488375391636
BW,08,1968-04-28,dl,DL (1967),0.01278851185482948,0.02262354430812198,0.02262354430812198,0.02270141920231104
BW,08,1968-04-28,aud,AUD,0.00290886283312751,0.00284332335469985,0.00284332335469985,0.00283938283195358
BW,08,1968-04-28,fsu,Humanwirtschaft,6.094127176194914e-5,1.1290019515986454e-4,1.1290019515986454e-4,1.1352382854864292e-4
BW,08,1968-04-28,einzelbewerber,Wgr./Einzelbew.,4.86612738617649e-5,8.14055780703515e-5,8.14055780703515e-5,8.186071990582413e-5
BW,08,1968-04-28,other,,0,0,0,
BW,08,1972-04-23,cdu,CDU,0.6188176849779884,0.5296206665857516,0.5296206665857516,0.5291517748040947
BW,08,1972-04-23,spd,SPD,0.3015440551967391,0.3774317594146551,0.3774317594146551,0.3756161542125824
BW,08,1972-04-23,fdp,FDP,0.07462968692976099,0.08702395859909401,0.08702395859909401,0.0893953800300886
BW,08,1972-04-23,dkp,DKP,0.0039405005935513,0.00466620384433767,0.00466620384433767,0.00462527446319304
BW,08,1972-04-23,einzelbewerber,Wgr./Einzelbew.,9.264687427913076e-4,0.00109550630743667,0.00109550630743667,0.00105164844209313
BW,08,1972-04-23,dfu,DFU,1.380617358620662e-4,1.2204818471339732e-4,1.2204818471339732e-4,1.235623770033366e-4
BW,08,1972-04-23,g,G,9.918672494319716e-7,3.783043363810101e-5,3.783043363810101e-5,3.620567094475962e-5
BW,08,1972-04-23,other,,2.549956057437603e-6,2.026630373469697e-6,2.026630373469697e-6,
BW,08,1976-04-04,cdu,CDU,0.636526866391467,0.5660260482321922,0.5660260482321922,0.567207867713432
BW,08,1976-04-04,spd,SPD,0.2702780119915984,0.33471959502954796,0.33471959502954796,0.33285727039368324
BW,08,1976-04-04,fdp,FDP,0.0698103282521878,0.07704610953047253,0.07704610953047253,0.0779792417747985
BW,08,1976-04-04,npd,NPD,0.01066688726768212,0.00973307093632439,0.00973307093632439,0.00946254999707925
BW,08,1976-04-04,efp,EFP,0.0090435139890149,0.00672498444906295,0.00672498444906295,0.00652042371732486
BW,08,1976-04-04,dkp,DKP,0.00292452312846803,0.00401329717121499,0.00401329717121499,0.00413577382638435
BW,08,1976-04-04,kbw,KBW,4.65382553369681e-4,0.00118064506088563,0.00118064506088563,0.0012677132115732
BW,08,1976-04-04,einzelbewerber,Wgr./Einzelbew.,1.5159822714730077e-4,2.709329288910708e-4,2.709329288910708e-4,2.7906884469686534e-4
BW,08,1976-04-04,dfu,DFU,7.20307530884585e-5,1.1907844133158464e-4,1.1907844133158464e-4,1.2278147432555608e-4
BW,08,1976-04-04,kpd,KPD (1970),5.859018029174739e-5,6.578789134952895e-5,6.578789134952895e-5,6.524832387857199e-5
BW,08,1976-04-04,eap,BÜSO,5.978580588330946e-7,4.3151197551841565e-5,4.3151197551841565e-5,4.210280358380828e-5
BW,08,1976-04-04,g,G,1.071766984246184e-6,3.772782299614563e-5,3.772782299614563e-5,3.923716773778991e-5
BW,08,1976-04-04,spb,SpB,5.976406414760705e-7,1.9571308179250548e-5,1.9571308179250548e-5,2.072075150197894e-5
BW,08,1976-04-04,other,,0,0,0,
BW,08,1980-03-16,cdu,CDU,0.6025739097558398,0.5336977393617661,0.5336977393617661,0.5335238640117934
BW,08,1980-03-16,spd,SPD,0.27396212173512885,0.32877356925389656,0.32877356925389656,0.3254753092670544
BW,08,1980-03-16,fdp,FDP,0.07282363293504196,0.08211951485411817,0.08211951485411817,0.08301179988783537
BW,08,1980-03-16,gruene,Grüne,0.0475624280202702,0.05088227359353908,0.05088227359353908,0.05346831792269858
BW,08,1980-03-16,dkp,DKP,0.00186296004532468,0.00255234900264828,0.00255234900264828,0.00260092545793726
BW,08,1980-03-16,einzelbewerber,Wgr./Einzelbew.,5.37631585861326e-4,9.360616737927256e-4,9.360616737927256e-4,8.920877401308085e-4
BW,08,1980-03-16,npd,NPD,3.2210326870599345e-4,5.337931969740178e-4,5.337931969740178e-4,5.187226526692059e-4
BW,08,1980-03-16,kbw,KBW,3.5444872326093735e-4,4.5660958606020706e-4,4.5660958606020706e-4,4.6000351428503687e-4
BW,08,1980-03-16,eap,BÜSO,5.413572400292371e-7,3.2700844499309196e-5,3.2700844499309196e-5,3.36804114505422e-5
BW,08,1980-03-16,fap,FAP,2.22573326234589e-7,1.5388632705557267e-5,1.5388632705557267e-5,1.528913414531192e-5
BW,08,1980-03-16,other,,0,0,0,
BW,08,1984-03-25,cdu,CDU,0.5818244740948197,0.518487699510208,0.518487699510208,0.5187072087008993
BW,08,1984-03-25,spd,SPD,0.27529719766305344,0.3245090478012892,0.3245090478012892,0.32409198255725685
BW,08,1984-03-25,gruene,Grüne,0.07124298314955779,0.07989841095514294,0.07989841095514294,0.08007722701844615
BW,08,1984-03-25,fdp,FDP,0.06648359592874754,0.0716724698739397,0.0716724698739397,0.07169304625664435
BW,08,1984-03-25,dkp,DKP,0.00258447383182405,0.0029299883029272,0.0029299883029272,0.00292891510146045
BW,08,1984-03-25,einzelbewerber,Wgr./Einzelbew.,0.00227364744440305,0.00207758489875308,0.00207758489875308,0.00207798139687315
BW,08,1984-03-25,eap,BÜSO,1.4158639594390876e-4,3.5205620466143136e-4,3.5205620466143136e-4,3.509537037873324e-4
BW,08,1984-03-25,fap,FAP,1.5204149165034864e-4,7.27424530784196e-5,7.27424530784196e-5,7.268526463242546e-5
BW,08,1984-03-25,other,,0,0,0,
BW,08,1988-03-20,cdu,CDU,0.5369430941841133,0.49036132269912974,0.49036132269912974,0.4904870007802279
BW,08,1988-03-20,spd,SPD,0.2805736957190247,0.32057063090925647,0.32057063090925647,0.3203481218565898
BW,08,1988-03-20,gruene,Grüne,0.06868529715866728,0.0784788109019429,0.0784788109019429,0.07853508216992731
BW,08,1988-03-20,fdp,FDP,0.05765988953675052,0.05856670937367868,0.05856670937367868,0.05861590115090788
BW,08,1988-03-20,npd,NPD,0.02251309690554888,0.02089978254573394,0.02089978254573394,0.02088718839571944
BW,08,1988-03-20,odp,ÖDP,0.01639174022633548,0.01430133335909594,0.01430133335909594,0.01431367620993747
BW,08,1988-03-20,rep,Rep,0.00898732215001499,0.00961699148456576,0.00961699148456576,0.00961529394255341
BW,08,1988-03-20,dkp,DKP,0.00175152014825498,0.00234186260812332,0.00234186260812332,0.00233822366341387
BW,08,1988-03-20,einzelbewerber,Wgr./Einzelbew.,0.00271303367811063,0.00227279688036685,0.00227279688036685,0.00226688385674474
BW,08,1988-03-20,liga,CHRLiga,0.00201031897616249,0.00136343146490669,0.00136343146490669,0.00136345130504696
BW,08,1988-03-20,patrioten,BÜSO,0.00112462045368303,9.730867714259462e-4,9.730867714259462e-4,9.751823572558118e-4
BW,08,1988-03-20,zentrum,Zentrum,6.462013087345563e-4,2.4214115266999676e-4,2.4214115266999676e-4,2.4292434167503407e-4
BW,08,1988-03-20,fap,FAP,1.695545990959688e-7,1.1099849103718018e-5,1.1099849103718018e-5,1.10699700003813e-5
BW,08,1988-03-20,other,,0,0,0,
BW,08,1992-04-05,cdu,CDU,0.4382931807821104,0.3958706630403715,0.3958706630403715,0.3960269126377824
BW,08,1992-04-05,spd,SPD,0.26432850265175545,0.2940025650721062,0.2940025650721062,0.29388129271019414
BW,08,1992-04-05,rep,Rep,0.10694192228040866,0.10899147647914705,0.10899147647914705,0.10890934068320957
BW,08,1992-04-05,gruene,Grüne,0.08672740188823747,0.10029387402807814,0.10029387402807814,0.09451650661046364
BW,08,1992-04-05,fdp,FDP,0.05462551497878553,0.05882338652673205,0.05882338652673205,0.05883760180182692
BW,08,1992-04-05,odp,ÖDP,0.02249013286480235,0.01889999862354085,0.01889999862354085,0.01891295945061008
BW,08,1992-04-05,npd,NPD,0.00992552820561418,0.00897896689453812,0.00897896689453812,0.00897438151102835
BW,08,1992-04-05,pbc,BündnisC,0.00685030945981623,0.00550441964838755,0.00550441964838755,0.00551038663024057
BW,08,1992-04-05,deutsche_liga,DLVH,0.00559360267481389,0.00470040556963952,0.00470040556963952,0.00469874013956601
BW,08,1992-04-05,einzelbewerber,Wgr./Einzelbew.,0.00363215114888691,0.00316848750620418,0.00316848750620418,0.0031627340100893
BW,08,1992-04-05,cm,CM,3.1510704725677213e-4,3.1881222911081547e-4,3.1881222911081547e-4,3.186374199138083e-4
BW,08,1992-04-05,dkp,DKP,3.328293601869954e-5,1.607218475644365e-4,1.607218475644365e-4,1.6043000089509434e-4
BW,08,1992-04-05,liga,CHRLiga,2.0632675817969608e-4,1.287394144218912e-4,1.287394144218912e-4,1.3012206621717978e-4
BW,08,1992-04-05,afp,APD,5.264293864666776e-6,1.2044017544186362e-4,1.2044017544186362e-4,1.2022147422239436e-4
BW,08,1992-04-05,no,NO,3.177202944904828e-5,3.704294471573285e-5,3.704294471573285e-5,3.697568030705575e-5
BW,08,1992-04-05,other,,0,0,0,
BW,08,1996-03-24,cdu,CDU,0.4500880263376023,0.4126430299277277,0.4126430299277277,0.412743678107342
BW,08,1996-03-24,spd,SPD,0.2272526433847664,0.2507312355645503,0.2507312355645503,0.25064604236215204
BW,08,1996-03-24,gruene,Grüne,0.10481175673536036,0.12137013032296246,0.12137013032296246,0.1214016177239368
BW,08,1996-03-24,fdp,FDP,0.09135330980080844,0.09583180545395872,0.09583180545395872,0.09583311821232245
BW,08,1996-03-24,rep,Rep,0.09486455767459866,0.09146083138557072,0.09146083138557072,0.09139134835201976
BW,08,1996-03-24,odp,ÖDP,0.01773543660722456,0.01457089084564484,0.01457089084564484,0.01458468197659385
BW,08,1996-03-24,pbc,BündnisC,0.00622152157271545,0.004849494370528,0.004849494370528,0.00485981878833116
BW,08,1996-03-24,graue,Graue,0.0011733863550296,0.00254757088644786,0.00254757088644786,0.00254403675151736
BW,08,1996-03-24,tierschutz,Die Tierschutzpartei,0.00277059212200555,0.00219491084758405,0.00219491084758405,0.00219726516571773
BW,08,1996-03-24,naturgesetz,Naturgesetz,0.00158638054843377,0.00129210952481572,0.00129210952481572,0.00129260728546408
BW,08,1996-03-24,einzelbewerber_1,Wgr./Einzelbew.,9.359639120668548e-4,9.375647232739082e-4,9.375647232739082e-4,0.00102359280027775
BW,08,1996-03-24,nichtwaehler,Nichtwähler (BW),3.0764311048234774e-4,3.899364562734012e-4,3.899364562734012e-4,3.894125764585362e-4
